Date,From,Subject,Year,Month
2024-11-07 04:09:24+00:00,004 Akshaya B S <aksh31036@gmail.com>,Fwd: ,2024,11
2024-11-07 03:31:40+00:00,040 M Petchiammal <mpetchiammal463@gmail.com>,,2024,11
2024-10-09 22:01:31+00:00,=?UTF-8?B?TGlua2VkSW4=?= <linkedin@e.linkedin.com>,"Akshaya, your profile is getting hits",2024,10
2024-11-04 16:20:57+00:00,"""Mahil M (Classroom)"" <no-reply@classroom.google.com>","New assignment: ""Assignment 3""",2024,11
2024-10-28 09:18:54+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","New assignment: ""rECORD - EXCEL BEGINEERS""",2024,10
2024-10-29 11:56:53+00:00,Google Maps <google-maps-noreply@google.com>,Thanks for your recent review,2024,10
2024-10-10 13:09:12+00:00,=?UTF-8?B?TGlua2VkSW4=?= <linkedin@e.linkedin.com>,"Akshaya, thanks for being a valued member",2024,10
2024-10-28 07:15:19+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","New assignment: ""Assignment 1 Phase 1""",2024,10
2024-10-28 07:13:24+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","New assignment: ""Assignment 2 Phase 1""",2024,10
2024-11-07 06:38:19+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","New assignment: ""Assignment 2	Phase  - I""",2024,11
2024-06-11 01:13:08+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>",=?UTF-8?Q?New_announcement=3A_=22Answers_for_the_exercise_on=E2=80=A6=22?=,2024,6
2025-06-05 13:40:21+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",=?utf-8?B?TmV3IENvdXJzZSwgTmV3IFlvdSDwn5GH?=,2025,6
2024-10-24 17:10:14+00:00,"""Microsoft OneDrive"" <OneDrive@notificationmail.microsoft.com>",Your files are safe with OneDrive,2024,10
2024-10-26 11:23:14+00:00,Google Local Guides <noreply-local-guides@google.com>,"004 Akshaya, welcome to the Google Maps community!",2024,10
2024-09-26 11:59:06+00:00,=?UTF-8?B?TGlua2VkSW4=?= <linkedin@e.linkedin.com>,Be first to hear about new openings,2024,9
2024-09-25 06:18:37+00:00,"""Mahil M (Classroom)"" <no-reply@classroom.google.com>","New material: ""QBank for Internal I""",2024,9
2024-10-23 18:32:44+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","Due tomorrow: ""Assignment 1     Phase  - I""",2024,10
2024-06-06 06:12:21+00:00,"""Pradeepan E (Classroom)"" <no-reply@classroom.google.com>","New assignment: ""Perspective Projection""",2024,6
2024-09-25 14:37:52+00:00,"""Mahil M (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22Question_Bank_for_Internal_Test_i?=
	=?UTF-8?Q?s=E2=80=A6=22?=",2024,9
2024-05-31 08:05:17+00:00,"""Sathya M (Classroom)"" <no-reply@classroom.google.com>","New assignment: ""Structures test""",2024,5
2024-06-05 06:29:03+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22A_PPT_on_=27Reported_Speech=27_is_att?=
	=?UTF-8?Q?ached=E2=80=A6=22?=",2024,6
2024-08-23 07:10:55+00:00,noreply@circuitverse.org,Confirmation instructions,2024,8
2024-10-25 18:33:56+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","Due tomorrow: ""Assignment 2	Phase  - I""",2024,10
2024-11-11 08:43:57+00:00,004 Akshaya B S <aksh31036@gmail.com>,,2024,11
2024-10-27 15:37:13+00:00,YouTube <no-reply@youtube.com>,"=?UTF-8?Q?Annual_reminder_about_YouTube=E2=80=99s_Terms_of_Service=2C_?=
	=?UTF-8?Q?Community_Guidelines_and_Privacy_Policy=0D=0A?=",2024,10
2024-09-25 14:41:42+00:00,"""Mahil M (Classroom)"" <no-reply@classroom.google.com>","New material: ""NPTEL Materials""",2024,9
2024-05-15 06:30:37+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22A_PPT_on_=27Conjumctions=27_is_attach?=
	=?UTF-8?Q?ed=E2=80=A6=22?=",2024,5
2024-08-21 13:47:07+00:00,Google Play <googleplay-noreply@google.com>,"
 Changes to purchase verification settings on Google Play",2024,8
2025-02-21 07:41:19+00:00,SuperProfile <hello@superprofile.bio>,432791 is your SuperProfile OTP,2025,2
2025-01-29 20:13:13+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",=?utf-8?B?UmVjcnVpdGVycyBhcmUgd2FpdGluZyBmb3IgeW91LiDwn5GA?=,2025,1
2024-06-03 10:23:46+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","New assignment: ""Test 03.06.2024""",2024,6
2025-01-08 13:11:06+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Start with this Google Blogger Course",2025,1
2024-06-05 04:20:40+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","New assignment: ""Test 05.06.2024""",2024,6
2024-06-21 15:28:25+00:00,=?UTF-8?Q?Google=E2=80=99s_Find_My_Device?= <noreply-findmydevice@google.com>,Your Android devices will soon join the Find My Device network,2024,6
2024-09-16 10:31:35+00:00,Google Forms <forms-receipts-noreply@google.com>,Aptitude Quiz - 1,2024,9
2024-09-02 07:36:44+00:00,Google <no-reply@accounts.google.com>,Verify your Google Account contact email address,2024,9
2024-11-11 09:18:06+00:00,004 Akshaya B S <aksh31036@gmail.com>,Re: ,2024,11
2024-11-11 09:03:05+00:00,004 Akshaya B S <aksh31036@gmail.com>,Re: ,2024,11
2024-11-11 09:00:04+00:00,004 Akshaya B S <aksh31036@gmail.com>,Re: ,2024,11
2024-11-11 01:18:45+00:00,032 M muthulakshmi Cse <csemmuthulakshmi@gmail.com>,,2024,11
2024-09-06 06:54:46+00:00,"""M.Petchiammal"" <petchiammal681@gmail.com>",,2024,9
2024-05-15 05:20:04+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22A_PPT_on_=27Numerical_Adjectives=27_i?=
	=?UTF-8?Q?s=E2=80=A6=22?=",2024,5
2024-08-09 11:22:14+00:00,Google Play <googleplay-noreply@google.com>,New Options to Manage Personalization on Google Play,2024,8
2024-09-25 14:10:47+00:00,"""Mahil M (Classroom)"" <no-reply@classroom.google.com>","New material: ""University Question Papers""",2024,9
2024-06-01 09:26:40+00:00,"""Pradeepan E (Classroom)"" <no-reply@classroom.google.com>","New assignment: ""ORTHOGRAPHIC PROJECTIONS_Problems""",2024,6
2024-09-28 03:19:08+00:00,"""Mahil M (Classroom)"" <no-reply@classroom.google.com>","New announcement: ""Submit Assignment on Monday""",2024,9
2024-05-09 04:34:30+00:00,"""Pradeepan E (Classroom)"" <no-reply@classroom.google.com>","New assignment: ""Thursday_Assignment""",2024,5
2023-12-26 06:57:01+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>",=?UTF-8?Q?New_announcement=3A_=22A_sample_exercise_on_=27Process=E2=80=A6=22?=,2023,12
2024-04-27 02:31:50+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22A_PPT_on_writing_Recommendations_?=
	=?UTF-8?Q?and_a=E2=80=A6=22?=",2024,4
2024-04-18 04:56:21+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","New assignment: ""ASSIGNMENT 2""",2024,4
2023-12-15 07:59:41+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","New announcement: ""Chart interpretation - Exercise""",2023,12
2023-11-01 05:11:28+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22I_have_attached_an_e=2Dbook_=2D_pdf?=
	=?UTF-8?Q?=E2=80=A6=22?=",2023,11
2024-04-23 04:59:52+00:00,"""sam regis (Classroom)"" <no-reply@classroom.google.com>","New material: ""PMMC instrument""",2024,4
2023-11-08 01:03:12+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>",=?UTF-8?Q?New_announcement=3A_=22Exercises_on_=27Synonyms=27_and=E2=80=A6=22?=,2023,11
2024-04-17 05:26:20+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?B?TmV3IGFubm91bmNlbWVudDogImh0dHBzOi8vZG9jcy5nb29nbGUuY29tL3NwcmVhZHNoZQ==?=
	=?UTF-8?B?ZXRzL2QvMeKApiI=?=",2024,4
2023-12-04 10:27:40+00:00,naanmudhalvan@tn.gov.in,Invitation to Naan Mudhalvan,2023,12
2024-10-27 18:28:32+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","Due tomorrow: ""Assignment 3	Phase  - I""",2024,10
2023-12-27 10:03:13+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22A_PPT_on_=27Punctuation=27_is_attache?=
	=?UTF-8?Q?d=E2=80=A6=22?=",2023,12
2024-04-03 05:47:51+00:00,004 Akshaya B S <aksh31036@gmail.com>,Hi ,2024,4
2024-05-05 05:33:36+00:00,Google <no-reply@accounts.google.com>,Learn more about our updated Terms of Service,2024,5
2024-03-13 03:16:31+00:00,Truecaller <hello@updates.truecaller.com>,Call Recording is ON!,2024,3
2023-12-09 08:03:32+00:00,"""DIVYA J (via Google Sheets)"" <drive-shares-dm-noreply@google.com>","Spreadsheet shared with you: ""CSE 1 YR MARKSHEET""",2023,12
2024-06-06 11:26:28+00:00,"""Pradeepan E (Classroom)"" <no-reply@classroom.google.com>","Graded: ""Perspective Projection""",2024,6
2023-11-22 01:52:17+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","New announcement: ""Chart interpretation""",2023,11
2023-12-04 11:51:12+00:00,Abishek Abishek <abis31036@gmail.com>,,2023,12
2024-04-27 02:27:11+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22A_Sample_Accident_Report_is_attac?=
	=?UTF-8?Q?hed=E2=80=A6=22?=",2024,4
2024-04-20 12:09:16+00:00,"""sam regis (Classroom)"" <no-reply@classroom.google.com>","New material: ""BEEE- lecture notes""",2024,4
2023-10-06 05:35:10+00:00,Abishek Abishek <abis31032006@gmail.com>,I am sharing 'B.S.Akshaya.docx' with you from WPS Office,2023,10
2024-04-26 16:50:37+00:00,=?UTF-8?B?VGVzdGJvb2s=?= <noreply@mailer.testbook.com>,=?UTF-8?B?TmV4dCBTdGVwIGZvciBTZWxlY3Rpb24gaW4gR292dC4gRXhhbSDwn4+G?=,2024,4
2024-04-19 17:33:31+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","Due tomorrow: ""ASSIGNMENT 2""",2024,4
2023-10-31 09:53:47+00:00,Your Google Assistant <googleassistant-noreply@google.com>,"Call or Text Mom, with your voice",2023,10
2024-03-27 18:32:28+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","Due tomorrow: ""Pattern1""",2024,3
2023-12-26 07:43:07+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22Notes_and_an_exercise_on_=27Sequenc?=
	=?UTF-8?Q?e=E2=80=A6=22?=",2023,12
2024-01-03 06:48:14+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22A_video_on_=27Fixed_and_Semi=2Dfixed?=
	=?UTF-8?Q?=E2=80=A6=22?=",2024,1
2024-04-09 13:00:40+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22Questions_for_Assignment=3A_1_=26_2_a?=
	=?UTF-8?Q?re=E2=80=A6=22?=",2024,4
2024-04-20 12:05:43+00:00,"""sam regis (Classroom)"" <no-reply@classroom.google.com>","New material: ""BEEE- book""",2024,4
2024-04-09 12:59:24+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22A_sample_letter_responding_to_a?=
	=?UTF-8?Q?=E2=80=A6=22?=",2024,4
2023-11-01 05:03:26+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","New announcement: ""WH-questions and Yes/No questions""",2023,11
2023-12-26 06:03:03+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22Notes_on_=27Simple=2C_Compound_and_Co?=
	=?UTF-8?Q?mplex=E2=80=A6=22?=",2023,12
2024-03-27 03:59:38+00:00,naanmudhalvan@tn.gov.in,Forgot Username,2024,3
2024-04-18 11:47:19+00:00,=?UTF-8?B?VGVzdGJvb2s=?= <noreply@mailer.testbook.com>,=?UTF-8?B?NCBEYXlzIGFnbyB5b3Ugc2lnbmVkIHVwIGZvciBzZWxlY3Rpb24gaW4gR292dC4gRXhhbSDwn4yO?=,2024,4
2024-11-15 10:06:10+00:00,HackerRank Team <no-reply@hackerrankmail.com>,Improve your coding skills with 30 Days of Code,2024,11
2024-06-11 01:24:18+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22Sample_Letters_to_the_Editor_are?=
	=?UTF-8?Q?=E2=80=A6=22?=",2024,6
2024-09-05 07:37:55+00:00,004 Akshaya B S <aksh31036@gmail.com>,,2024,9
2024-05-09 06:39:28+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22A_sample_Job_Application_Letter_w?=
	=?UTF-8?Q?ith=E2=80=A6=22?=",2024,5
2023-12-08 08:39:23+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","New announcement: ""A PPT on 'Articles' is attached below.""",2023,12
2024-03-18 23:04:11+00:00,"""No Reply: N-LIST"" <noreply.nlist@mail.inflibnet.ac.in>",N-LIST Member Login Details for aksh31036@gmail.com,2024,3
2024-04-26 06:07:10+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22Don=27t_miss_to_submit_assignment_3?=
	=?UTF-8?Q?_on=E2=80=A6=22?=",2024,4
2024-04-24 04:51:06+00:00,"""Pradeepan E (Classroom)"" <no-reply@classroom.google.com>","New material: ""GE3251_Full syllabus material""",2024,4
2024-04-25 12:45:02+00:00,"""Pradeepan E (Classroom)"" <no-reply@classroom.google.com>","New assignment: ""Projection & section of solids""",2024,4
2024-10-24 16:55:47+00:00,"Microsoft account team
	<account-security-noreply@accountprotection.microsoft.com>",Verify your email address,2024,10
2023-11-28 06:03:44+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22An_exercise_on_=27Phrasal_Verbs=27_is?=
	=?UTF-8?Q?=E2=80=A6=22?=",2023,11
2023-12-29 10:38:18+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22Notes_and_Exercise_on_=27Question_T?=
	=?UTF-8?Q?ags=27=E2=80=A6=22?=",2023,12
2024-08-23 07:10:55+00:00,CircuitVerse <noreply@circuitverse.org>,Signing up Confirmation,2024,8
2023-12-26 06:34:14+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22Notes_for_writing_instructions_an?=
	=?UTF-8?Q?d=E2=80=A6=22?=",2023,12
2024-04-22 04:01:27+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22Dear_students=2C=0D=0AA_video_lecture_on?=
	=?UTF-8?Q?=E2=80=A6=22?=",2024,4
2024-04-14 14:39:22+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22Answers_for_the_exercise_on_=27Acti?=
	=?UTF-8?Q?ve_and=E2=80=A6=22?=",2024,4
2024-10-04 05:57:22+00:00,Google <no-reply@google.com>,"004 Akshaya, review your Google Account settings",2024,10
2024-06-03 09:01:13+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22To_join_the_video_meeting=2C_click_?=
	=?UTF-8?Q?this=E2=80=A6=22?=",2024,6
2023-12-27 10:19:01+00:00,Google <noreply@google.com>,Google Verification Code,2023,12
2023-12-27 10:17:16+00:00,Google <noreply@google.com>,Google Verification Code,2023,12
2024-04-24 04:46:21+00:00,"""Pradeepan E (Classroom)"" <no-reply@classroom.google.com>","New material: ""SYLLABUS""",2024,4
2024-04-09 14:37:07+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22Exercise_on_=27Prepositional_Phrase?=
	=?UTF-8?Q?s=27_is=E2=80=A6=22?=",2024,4
2024-04-30 01:02:20+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22A_sample_checklist_is_attached_be?=
	=?UTF-8?Q?low=E2=80=A6=22?=",2024,4
2023-11-02 09:53:48+00:00,Your Google Assistant <googleassistant-noreply@google.com>,5 easy ways to get personalised help,2023,11
2023-12-27 10:37:28+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?B?TmV3IGFubm91bmNlbWVudDogIkV4YW1wbGVzIG9mwqAgJ0Rlc2NyaXB0aXZlIGVzc2F5Jw==?=
	=?UTF-8?B?IGFuZOKApiI=?=",2023,12
2024-04-24 08:53:58+00:00,"""sam regis (Classroom)"" <no-reply@classroom.google.com>","New material: ""Unit 5-MC and MI instrument""",2024,4
2023-12-26 07:22:24+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22Notes_and_Exercise_on_=27Prepositio?=
	=?UTF-8?Q?ns=27=E2=80=A6=22?=",2023,12
2024-04-27 02:20:08+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22A_PPT_on_=27If_Conditional_Sentence?=
	=?UTF-8?Q?s=27_is=E2=80=A6=22?=",2024,4
2023-12-26 05:35:22+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22Exercise_on_=27Tenses=27_and_=27Preposi?=
	=?UTF-8?Q?tion=27=E2=80=A6=22?=",2023,12
2024-04-26 06:04:09+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_assignment=3A_=22Assignment_3__compare_any_3_types_o?=
	=?UTF-8?Q?f=E2=80=A6=22?=",2024,4
2024-04-22 10:21:51+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","New assignment: ""class notes 1(22-4-24)""",2024,4
2023-08-08 17:31:01+00:00,Google Accounts Team <no-reply@accounts.google.com>,Updating our Google Account inactivity policy,2023,8
2023-11-01 05:13:40+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22A_pdf_document_on_=27Single_Word=E2=80=A6?=
	=?UTF-8?Q?=22?=",2023,11
2023-12-19 16:24:47+00:00,Google <noreply@google.com>,Email verification code: 012737,2023,12
2023-10-06 08:02:15+00:00,Akshaya <aksh31036@gmail.com>,I am AKSHAYA from cse department,2023,10
2023-12-13 07:08:44+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22Exercise_on_=27Relative_Pronouns=27_i?=
	=?UTF-8?Q?s=E2=80=A6=22?=",2023,12
2023-10-06 01:33:16+00:00,Akshaya <aksh31036@gmail.com>,Document from Abishek,2023,10
2024-04-24 04:51:46+00:00,"""Pradeepan E (Classroom)"" <no-reply@classroom.google.com>","New assignment: ""Projection of solids_2_Problems""",2024,4
2023-05-04 04:23:44+00:00,Google Community Team <googlecommunityteam-noreply@google.com>,"Akshaya, take the next step by customizing your Google Account",2023,5
2024-04-22 09:03:37+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22To_join_the_video_meeting=2C_click_?=
	=?UTF-8?Q?this=E2=80=A6=22?=",2024,4
2024-10-23 15:40:07+00:00,040 M Petchiammal <mpetchiammal463@gmail.com>,I am sharing '040 PETCHIAMMAL.xltx' with you from WPS Office,2024,10
2023-10-25 14:08:48+00:00,Abishek Abishek <abis31036@gmail.com>,chem exp 1-7.pdf,2023,10
2024-04-27 03:57:36+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","Due tomorrow: ""Assignment 3  compare any 3 types of sorting with
 example problem and program""",2024,4
2024-10-03 11:49:19+00:00,=?UTF-8?B?TGlua2VkSW4=?= <linkedin@e.linkedin.com>,See open jobs.,2024,10
2023-12-13 10:57:36+00:00,Your Google Assistant <googleassistant-noreply@google.com>,Second time's the charm,2023,12
2023-11-01 05:16:42+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22Refer_the_materials_attached_here?=
	=?UTF-8?Q?with=E2=80=A6=22?=",2023,11
2024-03-26 14:43:29+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","New assignment: ""Pattern1""",2024,3
2023-11-16 06:13:46+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","New announcement: ""Degrees of Comparison - PPT & Exercise""",2023,11
2025-02-03 16:14:17+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?UmlkZSB0aGUgV2F2ZSBvZiBDaGFuZ2Ug8J+MiiBEaXZlIGludG8g?=
	=?utf-8?B?VXBza2lsbGluZyBUb2RheQ==?=",2025,2
2023-11-01 05:20:18+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22An_exercise_on_=27Prefixes_and_Suff?=
	=?UTF-8?Q?ixes=27=E2=80=A6=22?=",2023,11
2024-01-03 06:53:52+00:00,"""Muthupriya S (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_announcement=3A_=22Sample_letter_and_email_on_=27intro?=
	=?UTF-8?Q?ducing=E2=80=A6=22?=",2024,1
2023-06-16 12:02:58+00:00,YouTube <noreply@youtube.com>,"=?UTF-8?Q?=F0=9F=94=B4_Muse_Asia_just_started_a_Premiere=3A_HUNTER=C3=97HUNT?=
	=?UTF-8?Q?ER_=2D_Episode_028_=5BEnglish_Sub=5D?=",2023,6
2024-04-16 04:29:17+00:00,Google Play <googleplay-noreply@google.com>,Your Google Play purchase verification settings,2024,4
2024-10-18 04:33:02+00:00,Google Forms <forms-receipts-noreply@google.com>,RHCSA DAYWISE TEST [ DAY-1 ],2024,10
2023-10-22 11:26:31+00:00,Google <noreply@google.com>,Email verification code: 917177,2023,10
2024-04-20 12:10:45+00:00,"""Shibia Malar (Classroom)"" <no-reply@classroom.google.com>","Graded: ""ASSIGNMENT 2""",2024,4
2025-01-27 13:13:06+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Conquer Medium with ChatGPT",2025,1
2025-02-03 16:18:19+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",=?utf-8?B?VGhpcyBpcyBZT1VSIHRpbWUu8J+UpQ==?=,2025,2
2025-04-18 00:15:19+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",Why Fit In When You Can SkillUp?,2025,4
2025-03-27 11:54:00+00:00,HackerRank Team <no-reply@hackerrankmail.com>,Improve your Coding Skills with Tuples,2025,3
2025-01-28 16:11:29+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",FREE Resources To Advance Your Career,2025,1
2026-01-03 16:50:37+00:00,Codecademy <learn@itr.mail.codecademy.com>,=?UTF-8?q?Your=C2=A050%_off=C2=A0is_waiting?=,2026,1
2025-03-19 15:58:28+00:00,=?UTF-8?B?TGlua2VkSW4=?= <linkedin@e.linkedin.com>,Be first to hear about new openings,2025,3
2025-04-02 14:25:38+00:00,"Microsoft account team
	<account-security-noreply@accountprotection.microsoft.com>",Your single-use code,2025,4
2025-04-11 16:36:28+00:00,Google Play <googleplay-noreply@google.com>,"
 Changes to purchase verification settings on Google Play",2025,4
2025-04-29 09:00:55+00:00,OPERATION TEAM SKILL INTERN <operation@skillintern.in>,Course Completion Certificate - Skill Intern Pvt. Ltd.,2025,4
2025-03-10 13:17:13+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Explore Midjourney with ChatGPT",2025,3
2025-09-26 06:56:05+00:00,GitHub <noreply@github.com>,[GitHub] Please verify your device,2025,9
2025-11-01 06:11:27+00:00,"""Purdue University Online"" <updates@simplilearnmailer.com>",Transform Your Business Skills with ChatGPT & CodeWhisperer - 12-Week GenAI for Business by Purdue ,2025,11
2026-01-09 14:47:20+00:00,Internshala <student@internshala.com>,=?UTF-8?Q?Top=20internships=20of=20the=20week=20matching=20your=20profil?= =?UTF-8?Q?e?=,2026,1
2025-04-09 15:24:45+00:00,=?UTF-8?B?TGlua2VkSW4=?= <linkedin@e.linkedin.com>,Complete your profile,2025,4
2025-02-06 20:15:14+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?4oybVGltZSdzIHRpY2tpbmcuIERvbid0IGtlZXAgcmVjcnVpdGVy?=
	=?utf-8?B?cyB3YWl0aW5nISDij7A=?=",2025,2
2025-06-04 16:20:28+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>","In Just 24 Hours, Your Data Career Could Take Off.",2025,6
2026-01-01 21:02:43+00:00,Codecademy <learn@itr.mail.codecademy.com>,"New year, new skills",2026,1
2025-04-04 04:33:20+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?RGF0YSBBbmFseXRpY3MgTWFzdGVyeeKAlEVucm9sbCBCZWZvcmUg?=
	=?utf-8?B?UHJpY2VzIFJpc2Uh?=",2025,4
2026-01-15 12:31:14+00:00,Team Unstop <noreply@unstop.news>,=?utf-8?q?Win_a_bike=2C_interview_offer=2C_=26__=E2=82=B910_Lakhs_by_Hero_MotoCorp!?=,2026,1
2025-06-19 14:43:26+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",=?utf-8?B?TmV3IENvdXJzZSwgTmV3IFlvdSDwn5GH?=,2025,6
2025-11-19 13:30:39+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2025,11
2026-01-09 15:07:27+00:00,"""Whitney @ Agent.ai"" <whitney=mail.agent.ai@bf08x.hs-send.com>","New at Agent.ai: 2026 AI predictions, featured agents, and more.",2026,1
2025-12-24 12:13:42+00:00,Team Unstop <noreply@unstop.news>,=?utf-8?q?Hero_Campus_Challenge_Season_10_is_live_-_Win_a_bike_today_=26_PPIs?=,2025,12
2025-02-05 16:19:16+00:00,=?UTF-8?B?TGlua2VkSW4=?= <linkedin@e.linkedin.com>,Complete your profile,2025,2
2026-01-06 14:42:58+00:00,Internshala <student@internshala.com>,=?UTF-8?Q?Top=20Data=20Science=20internships=20around=20you?=,2026,1
2025-11-23 07:55:49+00:00,GeeksforGeeks <no-reply@geeksforgeeks.org>,Build AI Agent & Get Certified!,2025,11
2025-05-25 08:11:44+00:00,"""Leonardo.Ai"" <hello@m.leonardo.ai>","Create Consistent Characters, Style & Content",2025,5
2025-12-28 08:48:06+00:00,Team Unstop <noreply@unstop.news>,=?utf-8?q?Turn_Your_Content_into_Snap_Stardom!?=,2025,12
